5,"Boston, MA",2016-03-03,My holy grail product,,"I'd tried many moisturizers before I tried this stuff, but I'll never look back. This is truly the perfect moisturizer - gentle, smoothing, absorbs quickly, and completely non-sticky and non-greasy. Believe the hype - there's nothing like it!"
5,,2016-03-02,Worth It,,"I recently purchased this product and have been very pleased with the results. My skin tends to be very dry in the winter, plus I am on a retinol acne medicine--so it's been a struggle to find a quality moisturizer that keeps my skin looking hydrated all day."
5,AZ,2016-02-28,Ultra Facial Cream - New Basic,none,"This product makes my face as soft as a babies bottom. After two uses, I saw a significant difference. This has become my go-to basics."
4,"Madison, Wi",2016-01-31,Love it! But...,,Just discovered this moisturizer last year and have been using it everyday since. This product does everything that's stated on the jar. I will definitely repurchase this moisturizer when I'm out. But I really wish it comes in a tube or bottle because I'm just not a fan of open jars.
2,NJ,2016-01-22,It's okay at best,,"After reading these rave reviews I decided to pull the string on purchasing this moisturizer. I was reluctant at first because I was never the type of person to invest that much more for skin products. I was excited at first to receive the product and try at it on. My first impression was that it was great. It seemed to effectively moisturize my skin while having a light consistency. I felt it also smoothed my skin out a little bit. However, after months of using it, I've grown to dislike the product. It makes my skin excessively oily - even more so than it does naturally. Lately I've been using a L'OREAL moisturizer that my sister gave me. It gets the job done just as effectively without making my skin oily. It's nothing fancy and it makes me really question on what I had purchased. At this point, I am only using the Kiehl's moisturizer to get rid of it. I am not sure if I'll make another purchase."
5,,2016-01-22,Saved My Skin!,,"Over the years I've tried 50+ different products trying to treat my dry/flaky skin. Nothing worked, that is, until I found this Ultra Facial Cream. I'd been on the fence for over two years about trying this product. I'm a poor college student and wasn't sure shelling out 50 dollars for a tiny jar of facial cream would be worth it. It was. I've had it since July '15 and am just now getting to the bottom of the jar. I recommend this to anyone who struggles with dry skin. This cream moisturizes all day for me and keeps my skin looking healthy and fresh!"
5,Texas,2016-01-13,BEST MOISTURIZER!,,This moisturizer is everything. I've been using it for about a month and it is drier than ever in Texas during the winter. I usually apply a basic moisturizer at night and feel fine but then the next day my face is cracked and dry again. Not with the ultra facial cream. My face feels just as moisturized the next day and feels so hydrated. I will never use anything else!
5,"Dallas, TX",2015-12-28,Skincare Staple,,"If you don't own this product, stop what you're doing and go buy it! This is the BEST facial cream I have ever owned. It is so gentle on my sensitive skin and is part of my daily skin regimen. The texture is thin enough without being runny, and has never clogged or irritated my skin. I use this daily prior to applying my makeup and even on days when the makeup stays in the bag!"
5,"Chicago, il",2015-12-27,Can't live with out this,,"I've been using this for years, I love this lotion."
5,,2015-12-11,Awesome product!,,"My entire family is using this product: my mother, two aunts and every one I can think of... Everyone loves it and my father even loves it... (Not sure it's a good thing or not...) With such a great cream, the price is extremely reasonable too! I would strongly recommend this product to any ONE!"
5,"Los Angeles, CA",2015-12-05,"Versatile, oil-free, quick absorbing moisturizer",,"I'm a guy and wanted something I can just put on and forget. I also wanted the product to be quick absorbing. I hate products that leaves a greasy film after a few hours. Before using this product I was using another drugstore brand, its works well but runs out very quickly thus it was very expensive to buy."
5,,2015-12-03,Love it!,,I have been using this cream for 3 years and recommended to my families. This is easy to take in and even good for oily skin!
5,"Chicago, IL",2015-11-12,Woooonderful,,"This cream just feels awesome. Great texture, not too thick. A little bit (as with all Kiehls products) go a LONG way. The big jar lasts me what feels like forever! For a while there I was out of this stuff and resorted to things readily available in the drug store and I will not make that mistake again!"
5,Juneau AK,2015-10-17,Great night cream for my skin,,"I have slightly oily skin, so when I bought this with the intent to be my day cream, I quickly switched it to my night cream instead. The texture is slightly oily and goopy to me, but its a great cream. When I wake up my skin feels silky soft and looks radiant. I use in conjunction with this: ultra facial cleanser, oil free toner, midnight recovery oil with eye cream and this cream is last. Being in my late 20's this cream delivers what I need it to for my skin age concerns."
5,,2015-10-03,Amazing,,"This moisturizer has done amazing things for my skin. It's brighter, softer and more hydrated everyday. I have the small jar and use it everyday. Still hasn't even made a dent in it. Highly recommend this product."
5,"Los Angeles, CA",2015-09-19,Instantly rejuvenates dehydrated skin!,wish it came in bottle form with pump,"As I got older, I noticed my skin was losing it's dewy glowing quality (I'm 28) and started to feel more and more dehydrated. A few years ago, I would never use any moisturizer with the word ""cream"" in it because I knew my face would be an instant oilfield and break out like crazy. However, I am so happy I finally decided to try this product out now. It works wonders! I started using it at nighttime only and when I wake up in the morning, my skin looks amazing! It looks rejuvenated, hydrated, and healthy! It strikes a perfect balance between oil and water. Wish I tried this out sooner!"
5,,2015-08-03,Best moisturizer for sensitive skin!,,"I have terribly sensitive, reactive, dry skin and have struggled to find a moisturizer that works well. This is the best! It moisturizes without making my skin oily, comforts, doesn't burn (a major problem for me) and just plain works. My go to all year long!"
5,NJ,2015-08-02,Love it but....,,Love this product! I love the texture and the way it feels on my skin but it has parabens and I've been trying to stay away from products that contain them :( please make this without parabens!!!!
1,Florida,2015-07-10,No Effect,,"I had an very high expectation for this product, however it disappointed me. I have very dry skin. This product made no difference on my skin. It defiantly does not worth the money."
3,"Chicago, IL",2015-06-25,Just wish it had SPF,no spf,"I have been using this moisturizer for several years now on and off, always looking for a different one but always coming back to this. I love this moisturizer, but just wish it had SPF in it. I always find myself looking for a comparable moisturizer that contains SPF, but they're just never as good. This moisturizer is light, non-greasy, and lasts all day. Even my boyfriend, who despises all things skincare, leaves trails of having used this moisturizer :)"
5,CT,2015-05-04,Best Facial Cream,,"My skin was dry and flaky, I was always annoyed about it. I tried many products, expensive and cheap ones, non of them worked as good as this product. My skin now is soft, smooth and bright. It seems this product makes my pore smaller too. Get this product, you won't regret it. I LOVE IT!"
5,"Brooklyn, NY",2015-05-02,Love this stuff,,"This is like a jar of water for your skin. I have combination skin, so it's hard to find a moisturizer that isn't too heavy, but still quenches my thirsty patches. This stuff is amazing. It is both lightweight in feel and a powerhouse in the moisture department. I am on my third jar. I can't imagine my beauty routine without this product in it. Everyone should have a jar in their medicine cabinet!"
5,,2015-04-24,Simply the Best,,I received this as a gift after undergoing chemo and radiation.
5,,2015-03-06,,,"Great effect, never feel dry in cold windy winter. A little bit too oily for me though. I'll try gel next time."
5,Texas,2015-02-15,"Love, love,love",,"Bought this for the first time on American Airlines duty fee. The first time I used this I knew it was different. I have sensitive skin and after trying many $$$ products, I can tell you this is the best. Thanks!"
5,"Nashville, TN",2015-01-21,Holy Grail Product!,,"I've searched for a good moisturizer for years, and am soo happy I found this cream! It is by far the best moisturizer I've ever used! I use day and night and also wear it under my makeup. I love the texture and how fast it sinks into the skin. I have combination/dry skin, and I'm so happy to find a moisturizer that delivers without breaking me out! Thank you Kieh's!"
5,"San Francisco, CA",2015-01-03,SUPER Ultra Facial Cream!,,"I normally use the Ultra Facial Moisturizer for all skin types.. but my skin gets a little dry during the harsh winter months. I received a few samples of this upon making a purchase at my local Kiehl's and immediately used it that night. The next day, I felt such a difference with my skin! I had a dry patch on my face and it softened and returned to normal so quickly."
5,,2015-01-02,Great product,,I have very sensitive skin but this product is great. I have been using it almost a year and I love it.
5,"gilbert, AZ",2014-12-19,best moisturizer i've found,,"I have combination oily skin but find that many products dry my skin out too much causing worsening acne and flaking. I struggle to find a moisturizer that doesn't clog my pores or dry my skin out. this is one of the first moisturizers I've found that feels smooth and hydrating but doesn't break me out or make me shiny all day. I used the dermalogica moisturizer for sometime with some luck, but I always had little white bumps and clogged pores...this is the clearest my skin has ever been. I'm glad I found a good moisturizer because i'm getting to that age where I want to hydrate and prevent wrinkles but also not look like an acne ridden 16 year old. I use this with the clearly corrective cleanser and oil free toner. I'm a kiehls fan now!"
5,"Sacramento, ca",2014-12-14,This product made me a kiehls convert,plain packaging,"I got this as a sample and i loved the effect so much that I bought a full size jar of it, along with holiday gift sets to try other kiehls products. This product is perfect at balancing my skin without irritating it."
5,NYC,2014-11-21,Perfect facial moisturizer!,,I've been using this product for 24 years! I bought my first bottle after I was given a set of free samples from the flagship store on E13th Street. My skin was dry and irritated and I was at a loss; nothing was working. Kiehl's saved the day and I've been using their products ever since.
5,"Dayton,OH",2014-10-16,Can't live without it.,,I can't remember how many bottles I've got. I just can't live without it!
3,,2014-09-04,Ugly surprise,contains parabens and i won't use it anymore,"I've been using this product for years and love it. I was shocked when I looked at the ingredients taped to the bottom of the jar for the first time today...it contains parabens. A serious buzzkill for my image of Kiehl's as a 'healthy' brand. So, all excellent, except that if it has parabens, it's value to me is zero. Please consider reformulating."
4,N. Texas,2014-08-28,Light weight and comfortable,,"This product is great for daily moisturizing however I prefer the Rosa Arctica Regenerating Cream for tons of moisture, esp. at night. This one is fine for daily use."
5,"Cleveland, OH",2014-05-29,"Effective, Great value",,"I've used several different facial moisturizers, but this is by far my favorite. It's light, non-greasy, absorbs quickly, and keeps my face hydrated all day. A little goes a long way, so it's an excellent value. Kiehl's is my go-to because I know the products will be gentle, natural, and without obnoxious scents."
5,NC,2014-05-25,Awesome for skin,,"Using this product first for two months, I felt that why people use this product for their skin. I had rough skin since I had not taken care of my skin, however, I have now skin moisturized by using this product. I think this product is very good for keeping moisturized and has no smell. In this respect, I never think of using the other product after started using this product."
5,,2014-05-25,AMAZING,,"my MOM and I love this facial cream, and I've been using this cream for a long time, and truly love it and recommend it."
4,,2014-05-25,best cream I've ever used.,,"I and my frineds love the product very much! It's mild and non-stimulating the skin, everybody can use it~I've already bought many to mail to overseas friends."
5,,2014-05-25,this is my favorite skin care.,,"I have been use it for one year. Ultra Facial Cream is important for me in the winter.
it gives me a effective care for my face skin. i think that is the most effective moisturizer skin care .I will use it forever."
5,,2014-05-25,Fantastic Daily Use Facial Cream,,"I love this Ultra Facial Cream! It is probably one of the best everyday moisturizers that I have ever used. It is great for use in all weather, even when it is hot and humid. I love how easily it is absorbed into my skin and doesn't make my skin feel greasy or oily."
5,,2014-05-25,Keep using this one,,I like this one very much. My husband and I are keeping using this facial cream from last year to now. Just a little volume can hydrate our face and keep all the day. Faithfully love it!
5,,2014-05-25,Best in winter,,It kept my skin moisterized for the whole winter day long in very dry north!
5,,2014-05-25,Great Product,,I am still using my first jar of this product. I love it. It only takes a very small amount to do the job. Just ordered my second larger size jar.
5,"Salt Lake City, UT",2014-05-25,Love it!,,"Best facial cream for me so far, especially great for keeping moisture in the extreme dry area. Love it!"
5,"Denver, CO",2014-05-25,Great Product,,I live in a dry climate and this facial cream is great for keeping my skin moisturized. It doesn't feel heavy or greasy.
5,,2014-05-25,Great for cold weather!,,This is the only cream that keeps my face from painful cracking during the dry cold of Wisconsin winters. It is also non-oily and feels nice on my skin. My husband even started using it for razor burn!
5,,2014-05-25,Love this cream!,,"Ever since I was little I've hated using lotion. I didn't like the feeling of cream on my face, it felt suffocating. Then I found Kiehl's Ultra Facial Cream... and now I use it everyday! Super light and refreshing, it's my favorite!"
5,"Costa Mesa, CA, USA",2014-05-25,Love!,,I wear this moisturizer everyday and I love it. I really soaks into my skin and leaves or feeling soft.
5,,2014-05-25,Just the necessity of my skincare,,"Been using about 3 jars of this already~ as my titles says, it's became my necessity. Been on and out and using other products but still finds this to be the best moisturizer for my combination/dry. I've also tried the ""intense hydration"" version but this seems to work best for me. Effect is average because it's just hydrating, but if you need extra just pair it up with serums~ ;)"
4,,2014-05-25,Best moisture ever,,"Almost every Kiehls product gives me surprise but this is definitely the most surprising one. I am 22 and from China, my skin is very dry during the winter, with this cream, I don't need any other moisture anymore."
4,,2014-05-25,nice product,,it serves as a good moisturizer during winter time; great relief for dry skin.
5,,2014-05-25,Best one I ever have,,This is one of the best seller for a good reason. I like it.
5,,2014-05-25,Reasonable price with good quality,,I think it is good for winter or fall because it is little thick. It is a protector for the wind. And the price is good.
4,,2014-05-25,it is so so.,,"I have oily skin, I think this cream is really not suitable to use in summer, it is a little bit thick, but I like to use it in fall and winter at night, so I think this cream is ok though"
5,Chicago,2014-05-25,A Must Have,,"This moisturizer is light yet effective. I use it daily. I'm an African American women and was not sure if Kiehls would be right for me. To my surprise this moisturizer is a refreshing change from your average moisturizing cream. It has no fragrance, gives my skin a wonderfully natural glow and last all day. I would recommend this product for all types of skin. I have normal skin but have family members who have dry to oily skin and they also use this product."
5,,2014-05-24,popular among my friends,,this is my second time to buy it as gift for friends .They really looooove it!!!
5,NY,2014-05-23,great for dry skin,,I have extremely dry skin that flakes and makes me look horrible during the day. This product changed my flaky skin and makes my skin look moist the next day. I have bought this product again and will recommend to a friend.
5,San Francisco,2014-05-23,Ultra facial cream,,I have tried so many brands. I was currently using Origins but decided to try Kiehls because I was having break outs. I think I have found the cream I will be using for the rest of my life. It really does last 24 hours. My face is super dry. So if anyone is looking for a good hydrating cream this is the one!! Thanks Kiehls!!
5,"Hudson Valley, NY",2014-05-23,Superstar cream,,"I love this facial cream, and always end up coming back to it for the ultimate moisturizer for my face. I've been using this cream for a long time, and truly love it and recommend it."
4,"LA, CA",2014-05-23,Perfect day to day cream,,"Very mild, gentle moisturizer that will hydrate your skin for hours to come. My bf has always commented on how moisturized my face looks after applying this. It is perfect for all types of skin. Definitely something you can rely on day in and day out; forget those DAY cream & NIGHT creams. Just 1 cream is all you need!"
3,"Minneapolis, MN",2014-05-22,Good Basic Moisturizer... But Not For Me,just not for me,I really thought I'd like this moisturizer but I was disappointed. It's a great basic but I knew it wasn't the one for me right away. I like that hydrated look some moisturizers give and this one didn't do it for me. I held onto it thinking I would use it someday but after finding a moisturizer I love I knew I wasn't going to use it. Luckily Kiehls has amazing customer service and I was able to exchange it many months after purchasing.
5,"Phoenix, AZ",2014-05-22,LOVE,,Hydrates my combination skin really well. I've used many moisturizers from cheap to very expensive and this is the best out there. I've even stopped using this for a while to try some others brands and always keep coming back to the ultra facial cream. Don't hesitate--worth the price!!
5,California,2014-05-22,Basic Moisturizing Must-have!,,"This is the best face cream I've used so far, it's super hydrating yet not greasy, it's pure moisture that's inside! After about 10 minutes, it's completely absorbed and doesn't even feel like greasy on the touch. Only real quality product stays locked in your skin, not floating on the surface (when you can feel it by touching it.) This is guilt free! No harsh chemicals, no fragrance, no dyes, no mistake. Highly recommended. The price is also reasonable for such a great product."
5,Singapore,2014-05-22,JUST in love,,"i started using this product by recommended from my friend.. and i just love it ..
i m a big fan of Kiehls ... all my facial products are Kiehls .. i always recommend to all my friends ... becoz i know how its very effective product ... and i want the people i know has a healthy skin too.."
5,"Buffalo, NY, USA",2014-05-22,A miracle find! Best moisturizer I have ever used!,,"I am 57 yrs old, can tell you that after using this moisturizer, my skin looks and feels 10 or more years younger. I have 3 younger sisters. Every time we get together, people are amazed that I am the older of the sisters. My skin has significantly improved!!
I have told on several occasions that I do not look my age & how do I keep my skin looking So Young, smooth & fresh!
I also use it with the cucumber Toner & foaming face wash!
Wow! Great for sensitive skin too!
Kiehls, you are Fantastic!
Thank you!!"
5,"phoenix, AZ",2014-05-21,best purchase ever,,"This product is very excellent, i like it very much."
5,colorado,2014-05-21,Best Purchase Ever,,"I like this product! Really smooth feeling with a pleasurable scent. My friend recommended this product to me because I used to have dry skins. So I decided to give it a shot, without high expectations, but the Ultra Facial Cream changed everything. I apply this on my face, hands and arms every day after shower and it has only been two weeks that I can feel my skin condition is a lot better!"
5,"Los Angeles, CA",2014-05-21,Best ever!,,I Love this stuff! when my skin feels dry this is my go-to moisturizer! It is extra moisturizing but lightweight.
5,"Boston, MA",2014-05-21,Great cornerstone in your skincare regimen.,,"Light but lasting moisturizer that doesn't let you down. Definitely my go to moisturizer, even in the winter."
5,,2014-05-21,Amazing Product!! <3,,This is the best daily moisturizer I have used!!! I have sensitive skin & have tired hundreds of products specifically for that and none of them have worked as well as Kiehl's daily moisturizer. Since I was so impressed with this I have started trying new products from Kiehl's and have been extremely happy with all of them. My advice to you if you have not tried any of their products you should definitely start!! Also my experience in their stores and with their customer service has been nothing but completely satisfactory!
5,,2014-05-21,Best Facial Cream Ever,,"Kiehls is always my top choice for skin care, i always recommends to my sisters and friends. Ultra Facial Cream gives you a moisturize skin and absorb quickly. its not stick at all like other products."
5,,2014-05-21,"You've Tried The Rest, Now Try The Best!",,"I fell in love with the Ultra Facial cream when I received it as a gift (in deluxe sample size) two years ago. Since then, it has kept my face well hydrated, despite the midwest seasonal shifts. Perfect for after the pool, or during a polar vortex. Your face is hydrated, but not oily, or greasy."
5,,2014-05-21,my favorite moisturizer,,"luv this moisturizer!
highly moisturized but bot oily at all!
will definitely continuing use it!!!!!!!!!!"
5,,2014-05-20,high value product!!!,,This product is amazing! It feels natural and works great.
5,,2014-05-20,Best moisturizer ever!,price,"This is a really good product. I have a sensitive type, this is very fit for my skin. After one month, my face became glory and smooth. This is my best moisturizer ever!!"
5,,2014-05-20,Really great face moisturizer,,The product is really light and works well on my sensitive skin. My skin is usually pretty dry especially in the winter and is sensitive towards some face products. This product doesn't give me the redness and itchiness that some products produce. The cream is also really effective despite its light texture and I've had no problems with dry skin since using this.
5,"New York, NY",2014-05-20,Recommended Moisturizer,,"I have very sensitive skin so I choose my moisturizers very carefully. I've been using this moisturizer for approximately 2 years now and it works just as it says it does. I don't normally put on make-up, just basic everyday moisturizing and this works for night time too if you are not using any other night creams. The cream isnt oily, so when you put it on, it wont feel overwhelmingly oily on your face. Very refreshing."
5,,2014-05-20,Wonderful Product,,"My face has always been dry but ever since I used this product, my face became moist throughout the day. The cream also made my skin smooth. I would truly recommend this product"
5,,2014-05-20,High Value Moisturizer,,Good moisturizing performance without heavy greasy feeling. Feel comfortable to use day and night. Mild and graceful smell.
5,North Carolina,2014-05-20,Best Basic Moisturizer Ever,,"Delivers excellent moisture, absorbs quickly, non-greasy. Use after any repair product (like Midnight Recovery, Line Reducing or Firming Concentrate) and wake up feeling soft and smooth! A great value! Good for combination and dry skin types. Highly recommended!"
5,,2014-05-20,Best Moisturizer ever,,"In winter, my face skin is very dry and I tried many other products, and it didn't work. My friend recommends this product to me, and after 2 days, I felt my skin is becoming better. I love this product, especially using it in fall and winter"
4,,2014-05-20,I like it so much!,,"This cream was the best product that I used.It can kept my skin all day moist.And I also buy it for my friend,they both like it."
4,,2014-05-20,Great value and very moisturize for skin,,It a light yet moisturize cream that keeps my face from dry whether even in winter. This is my 3rd 5oz jar already!
5,,2014-05-20,Absolutely Great,,I've used this product for almost a year and it's been great for me for both winter and summer. Ultimate hydrates my skin without leaving my face sticky.
5,"Seattle, WA",2014-05-20,Best Face Lotion Ever,,I have been using the Ultra Facial Cream for about 7 years. Regular use results in an amazing close shave. (No nicks nor cuts and smooth chops). I always apply before bed and it absorbs quickly and is NOT greasy.
5,,2014-05-20,Life saver,,I had used Kiehls awhile back and stopped for some reason. This winter my skin was unrecoverabley dry. I received an email promotion from Kiehls and decided to take advantage. This moisturizer is amazing! It is soothing and refreshing. The texture and smell are a little strange at first but the effects are perfection.
5,,2014-05-20,This is the best facial moisturizer I have ever used.,,"This is the best facial moisturizer I have ever used. Why would I say that? I bought five bottles of this product one time both in local store and online!!! This is really amazing. I have be using Kiehl's products for a long time and I should say many of this product is really worth to try and keep using it. I have very sensitive skin, using Kielh's products, my skin never appear redness or break outs. Also, I see many stars also use this product as daily necessary skin cares!! That's really cool!!!"
5,,2014-05-20,Excellent for dry skin,,"I rarely purchase the same skin products second time, and I rarely ran out of skin products. This facial cream is awesome on my dry dry skin when it is winter. I love it is fragrance free, and it blends very well on my skin. If you really want something that is bad about this product, maybe it is because its texture is not creamy enough to me. But overall, I LOVE LOVE LOVE this skin product."
4,,2014-05-20,Excellent product,,This is a product that I will recommend to friends. It really helps to moisturize my skin but it doesn't work well when the weather is warm because my skin is combination oily.
5,"Ontario, Canada",2014-05-20,Ultra Facial Cream,,"This is what I live for! Best facial moisturizer ever. I always have a travel size jar in my bag too. Great texture, never greasy, always moist. I dab some under my eyes or even on lips when I don't have anything else to use. Two thumbs up!!"
5,,2014-05-20,Feels great,,"I have very sensitive skin and used to get dry or red easily. After using this moisturizer, I have very few problems. I combine it with the Ultra Facial Cleanser and Ultra Facial Toner. My face feels really fresh and moisturized using it. It's unscented just like I want, and the right texture and consistency too."
5,"New York, NY, USA",2014-05-20,Moisture that lasts and isn't greasy,,"My husband won't use moisturizer that is greasy, but he will use Kiehl's Ultra Facial Cream."
5,CA,2014-05-20,Must-have for Winter,,"The cream is really moisturizing and healing. For autumn and winter, it is my must-have to calm down my skin and provide sufficient moisture. Highly recommended to anyone who looks for a simple but effective moisturizer."
5,"PALO ALTO,CA",2014-05-20,best moisturizer ever,,"I bought this because my friends can't stop telling me how great it is, and I tried, it's amazing! I have already recommended it to my other friends :)"
5,"Boston, MA",2014-05-20,A must-have moisturizer,,"This moisturizer is absolutely amazing at hydrating the skin. Living in the north, my skin feels constantly dehydrated even in the summer. This moisturizer keeps my skin hydrated and dewy throughout the day. It is also good value for money and I always end up coming back to this moisturizer as it is simple and effective."
4,,2014-05-20,sensitive skin will love it,,"My skin is very dry and I tried many moisturizers (most of them are popular and expensive), but few of them work and even feel pain after using it.
My friend deeply recommended me use Kiehl's Ultra facial cream.
At beginning, I hesitated, but I turned to love it after using it.
When putting this on my face, I never feel pain and irritation which is totally different from other brands.
Once you use it, you will love it and keep using it."
5,,2014-05-20,Love this product,,"I've looked for decades for a moisturizing product that wouldnt break my face out.
Evidently I have sensitive skin, but this product is finally giving me a moisturizer that i can use daily! Thanks Kiehl's!!!"
5,CA,2014-05-20,Good moisturizer,,Just moved to CA and my skin in this place is really dry. I tried this product and found it really helpful. Not greasy at all.
5,"Reno, NV, USA",2014-05-20,Great cream,,This cream works very well. I have been using it for two years.
5,N. California,2014-05-20,Ultra Facial Cream for oily skin,,I've been a faithful oil-free Ultra Facial Cream user until I used a sample of the regular Ultra Facial Cream. Game Changer! I started with it overnight and it left my skin smooth and supple. No Breakouts!!! I couldn't believe it! I finished the sample and couldn't believe how youthful and quenched my face looked. I ordered the biggest size available. I plan to use as my day and night cream. This is Big move for me. I have been plagued with acne since my teens and now in my mid-30's. But now I can have clear and healthy skin!
4,"Columbus, OH",2014-05-20,Perfect for winter,,I have used this product for over 2 years and I love it. It works really well in winter when the air is dry and when you feel like your skin begins to break apart. This product gives a full moisture overnight and even whole day.
5,,2014-05-20,Best moisturizing cream ever,,By far the best facial cream I've ever used.... I have really dry skin and my face would dry out and get sensitive by mid day so I've always had to put on extra lotion on my face to keep it hydrated but all the extra lotion would make my face look oily.. Not with this product though. I barely use any in the morning and it keeps my skin feeling and looking hydrated til the end of the night!
5,,2014-05-20,Great!!,,Such a great product!! Always come back to Kiehls
5,"Raleigh, NC",2014-05-20,Great Post-Shave Moisturizer,,"In lieu of an aftershave product, I simply us the Ultra Facial Cream after my morning shower and shave. It soothes my skin, and helps lock in the moisture."
5,"Hilton Head Island, SC",2014-05-20,The only moisturizer I trust on my face,a tad pricey,"I've been using the Ultra Facial Cream for so many years that I lost count of the total. I have very sensitive skin and after tons of trial error with other products breaking me out - I found that this one does not. It leaves my face moisturized, but NOT oily. While the product is called CREAM, it is not heavy at all. My skin cannot handle heavy anything. I have trusted Kiehl's for my facial needs and will continue to do so. No one ever guesses my age because my facial skin looks young and radiant - thanks to Kiehl's Ultra Facial Crème. Highly recommend"
5,"Philadelphia, PA",2014-05-20,Great for weather stressed skin,,"I normally don't use skin products which are this rich, but the Ultra Facial Cream is amazing. Even though I am in my 60's, my skin is not really dry. But in the winter when I spend time outdoors, this comes to the rescue. When I have been out in the cold and wind I use this and my skin is no longer stressed and red looking. The cream is not heavy but it is rich and it really does the trick."
5,"Ann Arbor, MI",2014-05-20,Amazing product,,I love this lotion. It kept my skin moisturized all through the dry Michigan winter! I don't know what I would do without it!!
5,Michigan,2014-05-20,Great Facial Cream,,I use this facial cream every day. It keeps my face hydrated without causing break outs.
5,"Orlando, Fl",2014-05-20,Great light-weight moisturizer,,"Kiehl's Ultra Facial Cream is a great light-weight moisturizer. I've been using is for the last 10 years or so and haven't looked back. It quickly absorbs into the skin, lasts all day, and is easy to add to your morning routine."
5,Michigan,2014-05-20,Ultra Facial Cream,,"By far, the best feeling Facial Cream I have ever purchased."
5,,2014-05-20,my go to moisturizer,,"I was on the search for the perfect face lotion for a while, and I'll never buy another. My skin is dry in the winter, oily-ish in summer, so I hit all the bases. This cream goes on very light and absorbs immediately, so no feeling of anything on your face. It is completely odorless as well, which is really hard to come by in lotions. I recommend it fully!"
5,"Niles, IL",2014-05-20,Best Facial Cream Ever,,"Love, Love this cream. I have sensitive skin and was looking for a cream that is light but effective. I have finally found one and Kiehl's Ultra Facial Cream is it. I use it every morning and night and have seen a difference on how smooth my face feels. Usually I would have dry area, but not since using this cream. Thank you.!"
5,"Seattle, WA",2014-05-20,Excellent choice,,"this is the best product for your hydration creme out of all, even price wise as well. I used to use Bobbi brown and Estee Lauder products but I can't compare to Kiel's because it is totally worth it to switch over. I also recommend to my mom she is a little over 50 and of course she wants to focus on lines and sun damage, so this is not good choice but she loves the texture and very light scene. So if you are looking for regular everyday hydration creme, this is the perfect one."
5,"New York, NY",2014-05-20,Just so good!,,I have using this for over a year now and oh my I'm totally in love with this product! It's natural and very gentle. I was actually surprised that it also work during the summer for my skin. Totally recommend this to anyone!
5,"Chicago, IL",2014-05-19,best in its pricepoint,,"i'm not rich but i am obsessed with my skin. for a little more than drugstore moisturizers i get something comparable to products twice its price. it soaks nicely, doesn't smell which is very important to me. always kind of looking around (have i mentioned i'm obsessed w/ skin care?) and just can't be beat."
1,California,2014-05-13,Very sticky and thick,thick,I wanted to like this moisturizer but....it left my skin feeling sticky and oily and it never appeared to soak into my skin no matter how little i used or how long i waited. Very disappointed.
5,Lyman Wyoming,2014-04-25,Amazing!!,,"I love this product my skin is so much improved. I look 20 years younger !!!!
I am 53. People say I look 34. I feel 34. Amazing"
2,New Jersey Suburbs,2014-04-16,This just didn't work for me,no hydration,"I read the reviews before I purchased this product, but, unfortunately, it just didn't work for me. I bought this cream for additional hydration during the winter but my skin did not feel hydrated even when I used a lot of cream. It seems to have more of a gel-like consistency -- perhaps it's the glycerin. And when I rubbed my forehead, for example, my skin seemed to exfoliate. This is the first Kiehl's product that I do not like."
5,Los Angeles Area,2014-03-27,The most moisture for you money$$$!,,"I like to use samples when I go on vacation, easier to pack. Somehow I had previously missed the ""24hour"" note on the label and applied this before bed. It's consistency was lighter than I expected for a cream, so I almost used too much. In the morning I expected to find an oil slick on my forehead, but instead my skin looked great. I ended up using it the rest of the weekend and never got a case of the shiny's like I was expecting. This stuff is a real value."
5,"Los Angeles, CA",2014-03-27,Great moisturizer!,none,"I started using this moisturizer during our ""dry season"" when no other moisturizer was working. It made my face feel moisturized without feeling greasy or heavy. It goes on smoothly and works well with make-up. I highly recommend this moisturizer for combination or oily skin."
5,"Richmond, VA",2014-03-17,My Only Permanent Product,pricey,"I have slaved over Sephora so many times trying to find a moisturizer that is right for my skin. I have an olive skin tone with mixed patches of oily/dry. I also suspect that I have sensitive skin because other high end products like Murad made my pores burn and my skin would reject it, holding no moisture. I received the Ultra Facial Cream as a sample and I will NEVER go back! This product is heavenly. I honestly have no idea how they could develop something so soothing, light, and non-greasy. It's a little pricey, but I feel like it's worth every penny. It's been the only product that has held up in my beauty regiment every single day aside from my weekly application of coconut oil. It keeps my face looking dewey (but not greasy at all) and fresh all day. P-E-R-F-E-C-T."
5,"Seattle, Washington",2014-03-15,CLOUD NINE,,The best moisturizer that I have ever had! I have been using this for the past 2 years. I have very dry skin on Winter. Does not make my face oily instead of radiant looking. I usually use this before using any pressed powder foundation on my face.
5,Colorado,2014-03-11,Best moisturizer I ever used,,I have used many moisturizers over the years and this is by far the best. I have very dry skin and this moisturizer keeps my skin hydrated all day and my skin looks much healthier.
5,,2014-03-08,one of the best skin product,,It applies gently to my sensitive skin and also has a great scent!
4,"Minneapolis,MN",2014-02-19,must have!,Greasy,I bought this product last winter. I live in extremely cold minnesota and this product rocks! My skin is soft after apply it. i give it 4 star cuz it is a little bit greasy.
